Data;ISPB;Nome;NaturezaUsuario;TipoChave;qtdChaves
31/08/2023;8044854;CC DO CENTRO DO ESTADO DE RONDAîNIA;PF;e-mail;4990
31/08/2023;72257793;SICREDI CEARAÅ;PJ;CNPJ;4252
30/04/2023;80959638;CCLA MEIO OESTE CATARINENSE;PJ;CNPJ;1430
31/07/2023;7599206;CCLA DA REGIAO METROPOLITANA DE GOIAÇNIA LTDA;PF;CPF;2325
31/07/2023;1073966;CCR DE ABELARDO LUZ;PF;Aleatoria;580
31/07/2023;58160789;BCO SAFRA SA;PJ;CNPJ;68182
31/08/2023;3645752;CC CREDISG;PF;e-mail;764
30/06/2023;6078926;COOP SICREDI CREDENOREG;PJ;CNPJ;213
31/07/2023;4876393;CCLA TRAäS FRONTEIRAS;PF;e-mail;3558
31/07/2023;8844074;CC DE ITAPETININGA - SICOOB CRED-ACI;PF;Aleatoria;113
31/05/2023;89990501;COOP SICREDI IBIRAIARAS RS/MG;PF;e-mail;2983
31/08/2023;23623636;CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT;PF;Celular;4682
28/02/2023;86564051;CC NOROESTE DE MINAS;PF;e-mail;1131
31/03/2023;25528753;CC CREDIVERDE;PJ;Aleatoria;387
31/07/2023;54403563;BCO ARBI SA;PJ;CNPJ;46
30/06/2023;87795639;COOP SICREDI ALIANCA RS/SC;PJ;Celular;1748
30/04/2023;97259253;CECM MADICOS PLANALTO MADIO RS - CREDISIS/CREDIPLAN;PJ;Celular;23
31/05/2023;4886317;COOP SICREDI CREDJURIS;PF;Celular;267
31/01/2023;21670187;CC CREDIBOM;PF;Aleatoria;1748
30/06/2023;1009908;CCLA PARA DE MINAS;PF;e-mail;851
31/03/2023;26960328;CCLA DO TOCANTINS;PF;Celular;2068
31/07/2023;71392047;CC MONTECREDI LTDA;PJ;Celular;145
31/05/2023;3461243;CC DO NORTE CATARINENSE;PJ;Aleatoria;1322
31/07/2023;9512539;CC DA FOZ DO RIO ITAJAAç AAáU;PJ;CNPJ;6695
28/02/2023;5582619;CC SICOOB OURO VERDE;PJ;Aleatoria;2687
31/08/2023;53236808;CCLA DE ARARAQUARA E REGIAO;PJ;Aleatoria;303
31/05/2023;78825023;CCLAA OESTE CATARINENSE;PJ;CNPJ;2287
31/05/2023;7122321;CC INTEGRADO - SICOOB INTEGRADO;PF;Celular;3992
31/08/2023;47074323;SICOOB CREDICONSUMO CC;PF;e-mail;1969
28/02/2023;16501555;STONE IP SA;PJ;CNPJ;161857
31/03/2023;13370835;DOCK IP SA;PJ;Aleatoria;17732
31/07/2023;87781530;SICREDI INTEGRACAO DE ESTADOS RS/SC/MG;PF;CPF;17773
30/06/2023;3985375;CREDISIS SUDOESTE/RO;PJ;CNPJ;585
31/08/2023;5211129;COOP CRESOL CENTRO NORTE;PJ;CNPJ;312
31/03/2023;7946216;CCLA SICOOB UNIAO SUDESTE;PJ;CNPJ;380
31/03/2023;2335109;CCLA ZONA DA MATA LTDA;PJ;CNPJ;3972
31/07/2023;5494591;COOP CRESOL NASCENTE;PJ;Aleatoria;73
28/02/2023;1796302;UNICRED REGIAO DOS VALES;PF;e-mail;806
30/04/2023;4853988;COOP SICREDI BANDEIRANTES;PF;Aleatoria;486
31/08/2023;5969937;CCMS MUNICIPAIS DE BEBEDOURO;PF;CPF;129
31/03/2023;1703620;CCLA UNIAO CENTRO OESTE MINAS;PF;Celular;3122
30/04/2023;71154876;CCLA NOROESTE DE MG CREDIPINHO;PF;Celular;2786
31/03/2023;19540550;ASAAS IP SA;PJ;e-mail;12007
28/02/2023;4120633;SICOOB EMPRESAS RJ;PJ;e-mail;324
31/03/2023;1526924;UNICRED HORIZONTES;PF;CPF;615
28/02/2023;10143743;CREVISC;PJ;e-mail;248
31/07/2023;33264668;BCO XP SA;PJ;e-mail;9
31/03/2023;4350225;COOP CRESOL TRADICAO;PJ;Aleatoria;704
31/01/2023;1609345;CC CREDICAMPINA;PF;CPF;762
31/01/2023;1722480;QUERO-QUERO VERDECARD IP SA;PF;Celular;13032
28/02/2023;4261151;COOP CRESOL TRANSFORMACAO;PJ;Aleatoria;125
31/07/2023;4622657;COOP CRESOL GERACOES;PF;Aleatoria;1379
31/03/2023;70241658;SICREDI RECIFE;PJ;Aleatoria;607
30/04/2023;39231527;UNICRED COSTA DO SOL RJ;PJ;CNPJ;197
31/08/2023;26549311;COOP SICREDI INTEGRACAO MT/AP/PA;PF;Celular;27950
31/03/2023;86829827;CCLA DO VALE;PF;CPF;6885
28/02/2023;32615247;CC SICOOB COOPEC LTDA;PJ;Celular;70
31/08/2023;1187961;CC DISTRITO FEDERAL E ENTORNO;PF;CPF;3068
30/04/2023;87900411;COOP SICREDI ESPUMOSO RS/MG;PF;Celular;4595
31/01/2023;7122321;CC INTEGRADO - SICOOB INTEGRADO;PF;e-mail;1956
30/06/2023;54037916;CC CREDICITRUS;PF;Celular;18774
31/08/2023;97259253;CECM MADICOS PLANALTO MADIO RS - CREDISIS/CREDIPLAN;PJ;Aleatoria;13
30/04/2023;4632856;CREDISIS - CENTRAL DE COOPERATIVAS DE CREDITO LTDA;PJ;e-mail;2
28/02/2023;9330158;COOP CRESOL TREZE DE MAIO;PJ;e-mail;36
30/04/2023;81466286;SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;PJ;Aleatoria;10260
31/05/2023;11165756;GLOBAL SCM LTDA;PF;Celular;5
28/02/2023;5241145;COOP CRESOL GETULIO VARGAS;PF;Aleatoria;203
30/04/2023;26408187;COOP SICREDI PANTANAL;PJ;CNPJ;2578
31/03/2023;5582619;CC SICOOB OURO VERDE;PF;Aleatoria;10426
30/04/2023;4307598;FIDUCIA SCMEPP LTDA;PJ;e-mail;83
31/01/2023;26072728;CC UNIAO CENTRO OESTE LTDA;PJ;Celular;1
30/06/2023;65239402;CC UNIAO DO CENTRO OESTE DE MINAS;PF;CPF;2287
31/07/2023;10262276;CCLA DO ESTADO DE SAO PAULO - SICOOB PAULISTA;PJ;Celular;1270
30/06/2023;9424988;CCLA DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;PJ;Celular;350
28/02/2023;20855875;NEON PAGAMENTOS SA IP;PF;Celular;1099320
31/03/2023;71392047;CC MONTECREDI LTDA;PF;CPF;1512
31/08/2023;25536764;CC CREDPLUS;PJ;Aleatoria;333
31/01/2023;60850229;OMNI BANCO SA;PJ;CNPJ;51
30/04/2023;54037916;CC CREDICITRUS;PF;Celular;18285
30/04/2023;78825270;CCLA MAXI ALFA;PJ;CNPJ;22338
31/05/2023;57647653;COOP SICREDI FORCA DOS VENTOS;PJ;Aleatoria;660
31/05/2023;35523352;BEES BANK INSTITUICAO DE PAGAM;PF;Celular;11805
31/03/2023;10808037;CC EMPRESARIOS DE MANAUS;PJ;CNPJ;191
31/01/2023;7669921;CCM SICOOB CREDIACISC;PF;e-mail;86
31/08/2023;7070495;COOP SICREDI EMPREENDEDORES;PF;CPF;1587
30/06/2023;8624548;COOP CRESOL MINAS GERAIS;PJ;CNPJ;1471
31/01/2023;4120633;SICOOB EMPRESAS RJ;PJ;Aleatoria;381
31/01/2023;869687;CCLA BOA ESPERANCA;PF;Aleatoria;351
30/04/2023;81292278;CC ORIGINAL - SICOOB ORIGINAL;PF;Aleatoria;1555
30/06/2023;5276770;COOP CRESOL FRONTEIRAS PR/SC/SP/ES;PJ;CNPJ;1232
31/05/2023;58497702;BCO LETSBANK SA;PJ;Aleatoria;6566
28/02/2023;37076205;SICOOB JUDICIAÅRIO;PF;Aleatoria;1976
31/07/2023;5247312;COOP SICOOB BURITIS;PJ;CNPJ;3012
30/06/2023;37076205;SICOOB JUDICIAÅRIO;PF;CPF;1353
28/02/2023;70038237;COOP SICREDI RIO GRANDE DO NORTE;PJ;Celular;829
31/03/2023;25363615;CCLA SICOOB COOPJUS;PJ;Celular;11
30/06/2023;1027058;CIELO IP SA;PJ;CNPJ;27
28/02/2023;952415;SICOOB CREDFAZ;PF;Celular;866
31/03/2023;97489280;COOP SICREDI INTEGRACAO BAHIA;PJ;Celular;131
31/03/2023;71336432;SICOOB CREDIMED - CCLA DE UBERABA LTDA;PF;Celular;653
28/02/2023;46642294;CCM EMPR DA EMBRAER;PJ;Aleatoria;2
31/08/2023;2910987;COOP CRESOL CENTRO SUL RS/MS;PF;CPF;4163
31/08/2023;7320890;COOP CRESOL VALE;PJ;e-mail;74
31/08/2023;37442605;COOP SICREDI GRANDES RIOS;PF;e-mail;24571
31/08/2023;25363615;CCLA SICOOB COOPJUS;PF;e-mail;643
28/02/2023;8055016;COOP CRESOL INTERACAO;PJ;Aleatoria;49
31/01/2023;698609;CC NORTE E NOROESTE DE MINAS GERAIS;PF;Celular;3171
30/04/2023;71230338;CCLA ARCOS;PF;e-mail;317
30/06/2023;90400888;BCO SANTANDER (BRASIL) SA;PJ;Aleatoria;273553
31/05/2023;4247370;CC DE EMPRESARIOS;PJ;CNPJ;3196
28/02/2023;5247312;COOP SICOOB BURITIS;PJ;CNPJ;2793
28/02/2023;19468242;ZOOP MEIOS DE PAGAMENTO;PJ;e-mail;24528
31/08/2023;71479653;UNICRED CAMINHO NOVO;PJ;CNPJ;288
31/01/2023;10348181;COOP SICREDI VALE LITORAL SC;PF;Aleatoria;11046
30/06/2023;5277312;COOP CRESOL HORIZONTE;PF;Celular;2882
30/06/2023;10348181;COOP SICREDI VALE LITORAL SC;PJ;CNPJ;14144
31/03/2023;89468565;COOP SICREDI REG PROD RS/SC/MG;PF;CPF;23259
31/08/2023;5861932;CCM DOS ADVOGADOS DE SC;PJ;e-mail;384
31/08/2023;78858107;CCLAA AURIVERDE-SICOOB CREDIAL;PJ;Celular;688
30/06/2023;3662047;COOP SICREDI MP;PJ;Celular;1
31/03/2023;54190525;CECM SERV MUN REG METR VALE PARAIBA E LITORAL NORTE;PJ;Celular;27
31/01/2023;2602922;CC MAD, SERV PUBL E EMP DO NE LTDA;PF;Aleatoria;725
31/07/2023;76461557;CCR COOPAVEL;PJ;e-mail;55
28/02/2023;33579731;CCLA CENTRO-SUL GOIANO;PJ;CNPJ;1437
28/02/2023;36586946;BONUSPAGO SCD SA;PJ;Aleatoria;8
31/01/2023;71297899;CCLA OESTE MINEIRO LTDA-SICOOB;PF;CPF;2178
31/03/2023;4694278;CECM INTEG MF DP ESTADO RJ;PF;CPF;782
31/03/2023;84974278;COOP SICREDI IGUACU PR/SC/SP;PJ;CNPJ;5286
31/05/2023;33924028;SICOOB COOPVALE;PF;e-mail;548
31/01/2023;73422792;CCLA RUBIATABA REGIAO;PF;e-mail;665
31/01/2023;10319386;CCLA DO CENTRO SUL DE MS;PJ;CNPJ;908
31/01/2023;4013172;CC SICOOB 3 COLINAS;PF;CPF;2153
31/01/2023;1572667;COOP UNIPRIME SUL LTDA;PJ;e-mail;85
31/03/2023;85291086;CC LITORAÇNEA;PF;e-mail;3293
30/06/2023;24610065;CC SICOOB IPAä;PF;CPF;705
31/08/2023;27098060;BANCO DIGIO;PF;Aleatoria;1164429
30/06/2023;3320525;COOP ARACOOP LTDA - SICOOB ARACOOP;PJ;CNPJ;7602
31/01/2023;315557;CONF NAC COOP CENTRAIS UNICRED;PJ;Aleatoria;1
31/01/2023;4174720;CC SICOOB COOPEMAR;PF;Aleatoria;1053
31/01/2023;71336432;SICOOB CREDIMED - CCLA DE UBERABA LTDA;PJ;CNPJ;171
28/02/2023;5545390;CC SICREDI COOMAMP;PJ;Celular;2
30/06/2023;7252614;COOP CRESOL CONFIANCA;PJ;Aleatoria;123
31/05/2023;5410056;COOP CRESOL LITORAL;PF;Celular;1058
30/06/2023;80160260;CCC SICOOB CENTRAL SC/RS;PJ;CNPJ;9
31/05/2023;804046;COOP CREDICAPI LTDA - SICOOB CREDICAPI;PF;Aleatoria;444
31/05/2023;73647935;COOP UNIQUE BR LTDA;PF;e-mail;1311
30/06/2023;25404542;CCLA VALE DO GORUTUBA;PF;Celular;1808
31/07/2023;2935307;CC SICOOB CREDSEGURO LTDA;PF;Celular;1267
30/04/2023;10143499;CCLA JATAAç E REGIAO;PF;Celular;564
31/07/2023;3461243;CC DO NORTE CATARINENSE;PF;Celular;11080
31/07/2023;23273917;VALLOO PAGAMENTOS;PF;Aleatoria;298
30/04/2023;4414354;CCM DO ABC - COOPER 7;PJ;CNPJ;12
30/06/2023;33264668;BCO XP SA;PF;CPF;72765
31/07/2023;58022195;CECM EMPR EMP ZILLO LORENZETTI;PF;e-mail;153
31/03/2023;3985375;CREDISIS SUDOESTE/RO;PF;Aleatoria;514
28/02/2023;59588111;BCO VOTORANTIM SA;PJ;e-mail;55
31/07/2023;23949522;CC CREDICARPA;PF;CPF;1818
28/02/2023;5269976;COOP CRESOL MAIS;PF;Celular;388
31/03/2023;53236808;CCLA DE ARARAQUARA E REGIAO;PF;Celular;799
31/07/2023;1858774;BCO BV SA;PF;e-mail;223003
31/01/2023;5425526;COOP CRESOL DESENVOLVIMENTO;PF;CPF;1092
31/05/2023;73326449;COOP LIVRE ADMISSAO DE ASSOCIADOS SICOOB CRUZ ALTA LTDA;PJ;e-mail;172
30/06/2023;89126130;COOP SICREDI REGIAO DOS VALES;PJ;Aleatoria;1610
31/05/2023;54403563;BCO ARBI SA;PF;Aleatoria;49839
31/03/2023;3459850;CC SICOOB METROPOLITANO;PJ;CNPJ;18438
31/01/2023;94433109;CECM MAD DE PORTO ALEGRE;PF;Aleatoria;2372
31/03/2023;73398646;SOC CC SICOOB COOPERE;PJ;Celular;683
28/02/2023;1705236;UNICRED PROSPERAR;PF;Celular;808
31/08/2023;7237373;BCO DO NORDESTE DO BRASIL SA;PJ;CNPJ;27184
31/08/2023;8044854;CC DO CENTRO DO ESTADO DE RONDAîNIA;PJ;e-mail;708
28/02/2023;25387713;CCLA DA REGIAO DE  PARAÅ DE MINAS;PJ;Celular;259
30/04/2023;80959638;CCLA MEIO OESTE CATARINENSE;PF;Aleatoria;1030
31/07/2023;7599206;CCLA DA REGIAO METROPOLITANA DE GOIAÇNIA LTDA;PJ;CNPJ;4269
31/01/2023;28195667;BCO ABC BRASIL SA;PJ;e-mail;303
31/07/2023;58160789;BCO SAFRA SA;PF;CPF;34188
31/08/2023;3645752;CC CREDISG;PF;Celular;1745
30/06/2023;6078926;COOP SICREDI CREDENOREG;PJ;Celular;12
31/07/2023;4876393;CCLA TRAäS FRONTEIRAS;PJ;CNPJ;5602
31/07/2023;8844074;CC DE ITAPETININGA - SICOOB CRED-ACI;PF;Celular;167
31/05/2023;89990501;COOP SICREDI IBIRAIARAS RS/MG;PF;CPF;21032
31/08/2023;23623636;CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT;PF;Aleatoria;3167
28/02/2023;86564051;CC NOROESTE DE MINAS;PF;CPF;3591
31/03/2023;25528753;CC CREDIVERDE;PF;e-mail;1025
31/07/2023;54403563;BCO ARBI SA;PJ;Celular;14
30/06/2023;84974278;COOP SICREDI IGUACU PR/SC/SP;PF;e-mail;3782
30/04/2023;97259253;CECM MADICOS PLANALTO MADIO RS - CREDISIS/CREDIPLAN;PJ;CNPJ;105
31/05/2023;4886317;COOP SICREDI CREDJURIS;PJ;Celular;1
31/01/2023;21670187;CC CREDIBOM;PF;CPF;6042
30/06/2023;1009908;CCLA PARA DE MINAS;PJ;Celular;479
31/03/2023;26960328;CCLA DO TOCANTINS;PJ;Celular;695
31/07/2023;71392047;CC MONTECREDI LTDA;PF;Aleatoria;776
31/05/2023;3461243;CC DO NORTE CATARINENSE;PF;CPF;12113
31/07/2023;9512539;CC DA FOZ DO RIO ITAJAAç AAáU;PJ;Celular;1915
28/02/2023;5582619;CC SICOOB OURO VERDE;PJ;CNPJ;8304
31/08/2023;53236808;CCLA DE ARARAQUARA E REGIAO;PF;Aleatoria;647
31/01/2023;19402130;CECM EMPR EST HOSP BH RM ZM;PF;CPF;627
31/05/2023;7122321;CC INTEGRADO - SICOOB INTEGRADO;PJ;Aleatoria;1273
31/08/2023;47074323;SICOOB CREDICONSUMO CC;PJ;CNPJ;36
28/02/2023;16501555;STONE IP SA;PJ;Aleatoria;751585
31/03/2023;13370835;DOCK IP SA;PJ;CNPJ;20077
31/07/2023;87781530;SICREDI INTEGRACAO DE ESTADOS RS/SC/MG;PJ;Aleatoria;1737
30/06/2023;3985375;CREDISIS SUDOESTE/RO;PF;Celular;1207
31/08/2023;5211129;COOP CRESOL CENTRO NORTE;PF;CPF;677
31/03/2023;7946216;CCLA SICOOB UNIAO SUDESTE;PJ;Aleatoria;180
31/03/2023;2335109;CCLA ZONA DA MATA LTDA;PF;CPF;2407
31/07/2023;5494591;COOP CRESOL NASCENTE;PF;CPF;1714
28/02/2023;1796302;UNICRED REGIAO DOS VALES;PF;CPF;1396
30/04/2023;4853988;COOP SICREDI BANDEIRANTES;PJ;Aleatoria;463
31/08/2023;5969937;CCMS MUNICIPAIS DE BEBEDOURO;PJ;e-mail;1
31/03/2023;1703620;CCLA UNIAO CENTRO OESTE MINAS;PJ;Celular;418
30/04/2023;71154876;CCLA NOROESTE DE MG CREDIPINHO;PJ;Celular;376
31/03/2023;19540550;ASAAS IP SA;PF;e-mail;8590
28/02/2023;4120633;SICOOB EMPRESAS RJ;PJ;Celular;156
31/03/2023;1526924;UNICRED HORIZONTES;PJ;e-mail;89
28/02/2023;10143743;CREVISC;PJ;Celular;334
31/07/2023;33264668;BCO XP SA;PF;e-mail;260534
31/03/2023;4350225;COOP CRESOL TRADICAO;PF;CPF;2755
31/01/2023;1609345;CC CREDICAMPINA;PJ;Celular;89
28/02/2023;4261151;COOP CRESOL TRANSFORMACAO;PJ;CNPJ;548
31/07/2023;4622657;COOP CRESOL GERACOES;PJ;CNPJ;1183
31/03/2023;70241658;SICREDI RECIFE;PJ;Celular;166
30/04/2023;39231527;UNICRED COSTA DO SOL RJ;PJ;Aleatoria;59
31/08/2023;26549311;COOP SICREDI INTEGRACAO MT/AP/PA;PJ;e-mail;918
31/03/2023;86829827;CCLA DO VALE;PF;Celular;4480
28/02/2023;32615247;CC SICOOB COOPEC LTDA;PF;CPF;378
30/04/2023;87900411;COOP SICREDI ESPUMOSO RS/MG;PJ;Aleatoria;921
31/01/2023;7122321;CC INTEGRADO - SICOOB INTEGRADO;PJ;Celular;1274
30/06/2023;54037916;CC CREDICITRUS;PF;CPF;33914
31/08/2023;97259253;CECM MADICOS PLANALTO MADIO RS - CREDISIS/CREDIPLAN;PJ;e-mail;29
30/04/2023;8805562;CCR INT SOL TIRADENTES DO SUL;PF;e-mail;1
28/02/2023;9330158;COOP CRESOL TREZE DE MAIO;PJ;CNPJ;187
30/04/2023;81466286;SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;PF;Aleatoria;25938
31/05/2023;11165756;GLOBAL SCM LTDA;PJ;Aleatoria;16
28/02/2023;5241145;COOP CRESOL GETULIO VARGAS;PJ;e-mail;42
30/04/2023;26408187;COOP SICREDI PANTANAL;PJ;e-mail;258
30/06/2023;89468565;COOP SICREDI REG PROD RS/SC/MG;PF;Celular;15117
31/01/2023;26072728;CC UNIAO CENTRO OESTE LTDA;PF;Celular;2
30/06/2023;65239402;CC UNIAO DO CENTRO OESTE DE MINAS;PF;e-mail;639
31/07/2023;10262276;CCLA DO ESTADO DE SAO PAULO - SICOOB PAULISTA;PF;e-mail;2676
30/06/2023;9424988;CCLA DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;PJ;e-mail;175
28/02/2023;20855875;NEON PAGAMENTOS SA IP;PF;Aleatoria;3840408
31/03/2023;71392047;CC MONTECREDI LTDA;PJ;CNPJ;477
31/08/2023;71230338;CCLA ARCOS;PF;CPF;964
31/01/2023;60850229;OMNI BANCO SA;PJ;Celular;21
30/04/2023;54037916;CC CREDICITRUS;PF;Aleatoria;10112
30/04/2023;78825270;CCLA MAXI ALFA;PJ;Celular;5308
31/05/2023;57647653;COOP SICREDI FORCA DOS VENTOS;PJ;Celular;215
31/05/2023;35523352;BEES BANK INSTITUICAO DE PAGAM;PF;e-mail;17305
31/03/2023;10808037;CC EMPRESARIOS DE MANAUS;PJ;Celular;62
31/01/2023;7669921;CCM SICOOB CREDIACISC;PF;CPF;227
31/08/2023;7070495;COOP SICREDI EMPREENDEDORES;PJ;Celular;234
30/06/2023;8624548;COOP CRESOL MINAS GERAIS;PF;Aleatoria;1740
31/01/2023;4120633;SICOOB EMPRESAS RJ;PJ;e-mail;320
31/01/2023;869687;CCLA BOA ESPERANCA;PJ;CNPJ;317
30/04/2023;81292278;CC ORIGINAL - SICOOB ORIGINAL;PF;e-mail;1230
30/06/2023;5276770;COOP CRESOL FRONTEIRAS PR/SC/SP/ES;PF;Celular;3101
30/04/2023;26555235;COOP SICREDI CELEIRO DO MT;PF;e-mail;10833
28/02/2023;37076205;SICOOB JUDICIAÅRIO;PJ;e-mail;156
30/06/2023;37076205;SICOOB JUDICIAÅRIO;PJ;e-mail;168
28/02/2023;70038237;COOP SICREDI RIO GRANDE DO NORTE;PF;Aleatoria;1327
31/03/2023;25363615;CCLA SICOOB COOPJUS;PF;CPF;1263
31/03/2023;97489280;COOP SICREDI INTEGRACAO BAHIA;PJ;Aleatoria;437
31/03/2023;71336432;SICOOB CREDIMED - CCLA DE UBERABA LTDA;PJ;e-mail;46
28/02/2023;46642294;CCM EMPR DA EMBRAER;PF;e-mail;1860
31/08/2023;2910987;COOP CRESOL CENTRO SUL RS/MS;PF;Aleatoria;1522
31/08/2023;7320890;COOP CRESOL VALE;PJ;Celular;174
31/08/2023;37442605;COOP SICREDI GRANDES RIOS;PF;Aleatoria;38810
31/08/2023;25363615;CCLA SICOOB COOPJUS;PJ;CNPJ;74
28/02/2023;8055016;COOP CRESOL INTERACAO;PF;Aleatoria;179
31/01/2023;698609;CC NORTE E NOROESTE DE MINAS GERAIS;PF;CPF;3678
30/04/2023;71230338;CCLA ARCOS;PF;Celular;764
30/06/2023;90400888;BCO SANTANDER (BRASIL) SA;PF;CPF;8683997
30/06/2023;81192106;COOP SICREDI NOSSA TERRA PR/SP;PF;Aleatoria;8451
28/02/2023;5247312;COOP SICOOB BURITIS;PJ;e-mail;480
28/02/2023;19468242;ZOOP MEIOS DE PAGAMENTO;PF;e-mail;1252
31/08/2023;71479653;UNICRED CAMINHO NOVO;PF;e-mail;402
31/01/2023;10348181;COOP SICREDI VALE LITORAL SC;PJ;Celular;1496
30/06/2023;5277312;COOP CRESOL HORIZONTE;PF;CPF;3756
31/03/2023;89468565;COOP SICREDI REG PROD RS/SC/MG;PF;e-mail;4779
31/08/2023;5861932;CCM DOS ADVOGADOS DE SC;PJ;CNPJ;2039
31/08/2023;78858107;CCLAA AURIVERDE-SICOOB CREDIAL;PJ;e-mail;401
31/03/2023;39343350;CC LAR CREDI;PF;Aleatoria;11
31/03/2023;54190525;CECM SERV MUN REG METR VALE PARAIBA E LITORAL NORTE;PF;Aleatoria;1379
31/01/2023;2602922;CC MAD, SERV PUBL E EMP DO NE LTDA;PJ;CNPJ;719
31/07/2023;76461557;CCR COOPAVEL;PJ;Celular;41
30/04/2023;3535065;CC SICOOB CREDMETAL;PJ;Celular;4
28/02/2023;36586946;BONUSPAGO SCD SA;PF;CPF;29
31/01/2023;71297899;CCLA OESTE MINEIRO LTDA-SICOOB;PF;Celular;1306
31/03/2023;4694278;CECM INTEG MF DP ESTADO RJ;PF;e-mail;682
31/03/2023;84974278;COOP SICREDI IGUACU PR/SC/SP;PF;CPF;19341
31/05/2023;33924028;SICOOB COOPVALE;PF;Celular;689
31/01/2023;73422792;CCLA RUBIATABA REGIAO;PF;Aleatoria;807
31/01/2023;10319386;CCLA DO CENTRO SUL DE MS;PJ;Celular;384
31/01/2023;4013172;CC SICOOB 3 COLINAS;PF;Aleatoria;822
31/01/2023;1572667;COOP UNIPRIME SUL LTDA;PF;Celular;450
31/03/2023;85291086;CC LITORAÇNEA;PJ;CNPJ;4689
30/06/2023;24610065;CC SICOOB IPAä;PF;Aleatoria;671
31/08/2023;27098060;BANCO DIGIO;PF;Celular;267903
30/06/2023;3320525;COOP ARACOOP LTDA - SICOOB ARACOOP;PF;e-mail;4721
31/01/2023;315557;CONF NAC COOP CENTRAIS UNICRED;PJ;Celular;1
31/05/2023;9313766;CARUANA SCFI;PF;CPF;4372
31/01/2023;71336432;SICOOB CREDIMED - CCLA DE UBERABA LTDA;PF;e-mail;270
28/02/2023;5545390;CC SICREDI COOMAMP;PJ;CNPJ;10
30/06/2023;7252614;COOP CRESOL CONFIANCA;PF;Celular;1255
31/05/2023;5410056;COOP CRESOL LITORAL;PF;Aleatoria;735
31/05/2023;804046;COOP CREDICAPI LTDA - SICOOB CREDICAPI;PJ;e-mail;54
31/01/2023;5477038;CC NO PIAUAç - SICOOB PIAUAç;PJ;e-mail;184
30/06/2023;25404542;CCLA VALE DO GORUTUBA;PF;CPF;2175
31/07/2023;2935307;CC SICOOB CREDSEGURO LTDA;PJ;Celular;496
30/04/2023;10143499;CCLA JATAAç E REGIAO;PJ;Celular;211
31/07/2023;3461243;CC DO NORTE CATARINENSE;PJ;e-mail;1376
31/07/2023;23273917;VALLOO PAGAMENTOS;PJ;CNPJ;1
30/06/2023;1635462;CECM DOS MADICOS DOS V TAQUARI E RIO PARDO E REG PRO;PF;e-mail;1246
30/06/2023;33264668;BCO XP SA;PJ;Aleatoria;18
31/07/2023;58022195;CECM EMPR EMP ZILLO LORENZETTI;PJ;CNPJ;1
31/03/2023;3985375;CREDISIS SUDOESTE/RO;PJ;Celular;278
28/02/2023;59588111;BCO VOTORANTIM SA;PJ;Celular;7
31/07/2023;23949522;CC CREDICARPA;PF;Celular;1356
30/04/2023;8143326;COOP SICREDI SAO LUAçS;PJ;Celular;19
31/03/2023;53236808;CCLA DE ARARAQUARA E REGIAO;PJ;CNPJ;1094
31/07/2023;1858774;BCO BV SA;PF;CPF;78348
31/05/2023;3311443;PARATI - CFI SA;PF;Aleatoria;7
31/05/2023;73326449;COOP LIVRE ADMISSAO DE ASSOCIADOS SICOOB CRUZ ALTA LTDA;PF;e-mail;507
30/06/2023;89126130;COOP SICREDI REGIAO DOS VALES;PJ;Celular;492
31/05/2023;54403563;BCO ARBI SA;PF;CPF;3052
31/03/2023;3459850;CC SICOOB METROPOLITANO;PF;CPF;26041
31/01/2023;94433109;CECM MAD DE PORTO ALEGRE;PF;CPF;4179
31/03/2023;73398646;SOC CC SICOOB COOPERE;PF;Aleatoria;4173
28/02/2023;1705236;UNICRED PROSPERAR;PJ;Aleatoria;197
31/08/2023;7237373;BCO DO NORDESTE DO BRASIL SA;PJ;Aleatoria;20827
31/08/2023;8044854;CC DO CENTRO DO ESTADO DE RONDAîNIA;PF;CPF;14163
28/02/2023;25387713;CCLA DA REGIAO DE  PARAÅ DE MINAS;PJ;CNPJ;917
30/04/2023;80959638;CCLA MEIO OESTE CATARINENSE;PJ;Aleatoria;150
31/07/2023;7599206;CCLA DA REGIAO METROPOLITANA DE GOIAÇNIA LTDA;PF;Aleatoria;1185
31/01/2023;28195667;BCO ABC BRASIL SA;PJ;Aleatoria;674
31/07/2023;58160789;BCO SAFRA SA;PJ;Aleatoria;301060
31/08/2023;3645752;CC CREDISG;PJ;e-mail;97
28/02/2023;8488377;COOP CRESOL MISSAïES FRONTEIRA RS;PJ;Celular;232
31/07/2023;4876393;CCLA TRAäS FRONTEIRAS;PF;Aleatoria;5788
31/07/2023;8844074;CC DE ITAPETININGA - SICOOB CRED-ACI;PF;CPF;260
31/05/2023;89990501;COOP SICREDI IBIRAIARAS RS/MG;PJ;e-mail;443
31/08/2023;23623636;CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT;PJ;Aleatoria;1012
28/02/2023;86564051;CC NOROESTE DE MINAS;PJ;Celular;447
31/03/2023;25528753;CC CREDIVERDE;PJ;e-mail;297
